DateTime,UCI_minutes,Batch,Temp1,Temp2,Pressure1
2018-07-02 06:38,4157.569,1,28.83,-48.62,0.399967104
2018-07-02 06:48,4167.588,1,28.81,-48.89,0.399967104
2018-07-02 06:58,4177.606,1,28.85,-47.63,0.386634867
2018-07-02 07:08,4187.624,1,28.85,-46.29,0.399967104
2018-07-02 07:18,4197.643,1,28.85,-46.13,0.399967104
2018-07-02 07:28,4207.662,1,28.85,-49.74,0.399967104
2018-07-02 07:38,4217.682,1,28.9,-48.4,0.399967104
2018-07-02 07:48,4227.7,1,28.9,-48.86,0.399967104
2018-07-02 07:58,4237.719,1,28.9,-49.37,0.399967104
2018-07-02 08:08,4247.738,1,28.85,-48.82,0.399967104
2018-07-02 08:18,4257.757,1,28.7,-48.81,0.399967104
2018-07-02 08:28,4267.775,1,28.52,-47.5,0.399967104
2018-07-02 08:38,4277.794,1,28.24,-48.14,0.399967104
2018-07-02 08:48,4287.814,1,27.99,-48.27,0.399967104
2018-07-02 08:58,4297.832,1,27.71,-49.55,0.399967104
2018-07-02 09:08,4307.85,1,27.53,-48.64,0.399967104
2018-07-02 09:18,4317.869,1,27.18,-48.77,0.399967104
2018-07-02 09:28,4327.888,1,26.96,-48.99,0.399967104
2018-07-02 09:38,4337.907,1,26.71,-48.88,0.399967104
2018-07-02 09:48,4347.926,1,26.48,-48.68,0.399967104
2018-07-02 09:58,4357.945,1,26.27,-48.68,0.399967104
2018-07-02 10:08,4367.965,1,25.99,-47.45,0.399967104
2018-06-29 08:00,0,746,-48.62,-47.68,18.65179928
2018-06-29 08:10,10.018,746,-47.06,-48.23,1.653197363
2018-06-29 08:20,20.036,746,-46.02,-47.99,0.813266445
2018-06-29 08:30,30.055,746,-44.76,-49.36,0.679944077
2018-06-29 08:40,40.073,746,-43.93,-48.89,0.639947366
2018-06-29 08:50,50.091,746,-43.27,-48.65,0.599950656
2018-06-29 09:00,60.109,746,-42.8,-49.04,0.573286182
2018-06-29 09:10,70.127,746,-42.25,-48.93,0.559953946
2018-06-29 09:20,80.146,746,-41.81,-49.5,0.37330263
2018-06-29 09:31,90.163,746,-41.35,-48.95,0.306641446
2018-06-29 09:41,100.182,746,-40.8,-48.56,0.279976973
2018-06-29 09:51,110.2,746,-40.24,-48.67,0.266644736
2018-06-29 10:01,120.223,746,-39.61,-47.64,0.279976973
2018-06-29 10:11,130.248,746,-39.03,-48.76,0.279976973
2018-06-29 10:21,140.266,746,-38.49,-47.83,0.29330921
2018-06-29 10:31,150.285,746,-38.13,-47.41,0.29330921
2018-06-29 10:41,160.304,746,-37.89,-49.35,0.279976973
2018-06-29 10:51,170.323,746,-37.76,-48.29,0.279976973
2018-06-29 11:01,180.341,746,-37.6,-49.36,0.279976973
2018-06-29 11:11,190.357,746,-37.6,-49.4,0.266644736
2018-06-29 11:21,200.375,746,-37.67,-48.47,0.266644736
2018-06-29 11:31,210.393,746,-37.63,-49.54,0.279976973
2018-06-29 11:41,220.411,746,-37.67,-49.46,0.279976973
2018-06-29 11:51,230.428,746,-37.67,-48.6,0.279976973
2018-06-29 12:01,240.446,746,-37.67,-48.67,0.279976973
2018-06-29 12:11,250.464,746,-37.71,-47.94,0.279976973
2018-06-29 12:21,260.482,746,-37.6,-48.95,0.279976973
2018-06-29 12:31,270.5,746,-37.6,-48.19,0.266644736
2018-06-29 12:41,280.517,746,-37.67,-48.3,0.266644736
2018-06-29 12:51,290.535,746,-37.39,-47.5,0.29330921
2018-06-29 13:01,300.552,746,-37.38,-47.5,0.29330921
2018-06-29 13:11,310.57,746,-37.14,-47.64,0.29330921
2018-06-29 13:21,320.588,746,-37.22,-45.96,0.29330921
2018-06-29 13:31,330.606,746,-37.22,-46.86,0.306641446
2018-06-29 13:41,340.624,746,-36.5,-47.7,0.306641446
2018-06-29 13:51,350.642,746,-36.66,-49,0.266644736
2018-06-29 14:01,360.66,746,-36.59,-47.54,0.266644736
2018-06-29 14:11,370.678,746,-36.59,-48.95,0.266644736
2018-06-29 14:21,380.696,746,-36.85,-46.88,0.279976973
2018-06-29 14:31,390.714,746,-36.9,-46.13,0.29330921
2018-06-29 14:41,400.732,746,-36.76,-48.67,0.266644736
2018-06-29 14:51,410.75,746,-37.16,-46.4,0.279976973
2018-06-29 15:01,420.768,746,-36.7,-48,0.29330921
2018-06-29 15:11,430.792,746,-37.05,-46.31,0.29330921
2018-06-29 15:21,440.812,746,-37.05,-45.54,0.29330921
2018-06-29 15:31,450.832,746,-36.76,-47.77,0.29330921
2018-06-29 15:41,460.851,746,-36.59,-48.18,0.279976973
2018-06-29 15:51,470.869,746,-36.85,-47.54,0.29330921
2018-06-29 16:01,480.888,746,-36.9,-48.27,0.279976973
2018-06-29 16:11,490.905,746,-36.94,-48.02,0.279976973
2018-06-29 16:21,500.924,746,-36.66,-48.18,0.279976973
2018-06-29 16:31,510.942,746,-36.9,-47.21,0.306641446
2018-06-29 16:41,520.961,746,-36.94,-47.86,0.279976973
2018-06-29 16:51,530.98,746,-36.81,-47.41,0.29330921
2018-06-29 17:01,540.999,746,-36.81,-45.12,0.306641446
2018-06-29 17:11,551.018,746,-36.87,-48.69,0.279976973
2018-06-29 17:21,561.037,746,-36.94,-47.59,0.306641446
2018-06-29 17:31,571.056,746,-36.55,-48.29,0.279976973
2018-06-29 17:41,581.074,746,-36.41,-46.97,0.319973683
2018-06-29 17:51,591.093,746,-36.59,-47.47,0.29330921
2018-06-29 18:01,601.112,746,-36.35,-48.95,0.279976973
2018-06-29 18:11,611.131,746,-36.39,-44.46,0.319973683
2018-06-29 18:21,621.15,746,-36.13,-47.92,0.29330921
2018-06-29 18:32,631.169,746,-36.17,-47.68,0.279976973
